timeStamp,label,threadName,Latency
1516797509694,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797509703,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797509738,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,205
1516797509738,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,215
1516797509801,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797509881,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797509889,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797509893,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797509961,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797509953,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,202
1516797509943,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,212
1516797510116,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797510082,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797510087,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797510156,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,204
1516797510156,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,204
1516797510266,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797510075,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,388
1516797510276,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797510280,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797510361,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797510361,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797510419,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797510463,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797510468,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797510472,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797510568,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797510555,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797510555,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797510655,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,199
1516797510658,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797510668,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797510715,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797510752,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797510752,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797510872,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,160
1516797510854,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797510854,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797510859,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797510946,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797510946,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797511032,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797511048,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797511047,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797511051,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797511139,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797511140,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797511182,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,161
1516797511241,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797511243,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797511249,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797511344,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,172
1516797511334,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797511332,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797511431,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,187
1516797511440,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797511437,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,205
1516797511516,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797511526,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797511528,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797511619,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797511669,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797511640,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797511642,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797511718,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797511722,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797511819,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797511813,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797511832,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797511836,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,203
1516797511913,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,204
1516797511914,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,205
1516797511969,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797512006,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,204
1516797512027,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797512039,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797512122,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797512118,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797512119,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797512210,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,198
1516797512219,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797512268,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797512231,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797512310,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,200
1516797512313,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797512421,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797512410,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797512408,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797512426,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797512511,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797512511,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797512575,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797512603,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797512601,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797512622,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797512726,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797512704,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797512705,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797512796,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797512800,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797512818,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797512875,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797512892,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797512902,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797513024,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,144
1516797512988,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797512991,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797513014,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797513087,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797513093,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797513168,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797513180,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797513182,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797513211,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797513321,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797513283,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797513286,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797513375,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797513373,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797513401,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797513472,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797513472,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797513479,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797513566,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797513566,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797513619,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797513597,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797513663,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797513673,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797513768,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797513762,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797513762,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797513793,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797513858,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797513869,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797513919,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797513955,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797513955,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797513987,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797514078,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797514052,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,200
1516797514068,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,200
1516797514150,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797514150,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797514183,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797514234,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797514252,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797514269,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797514385,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797514344,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797514344,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797514378,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797514448,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797514458,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797514539,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797514539,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797514539,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797514577,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797514648,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797514643,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797514689,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797514734,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797514733,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797514773,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797514840,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,162
1516797514837,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,202
1516797514839,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,221
1516797514925,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797514925,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797515003,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797514969,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,205
1516797515040,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797515060,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797515155,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797515121,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,202
1516797515120,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,203
1516797515174,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797515235,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797515258,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797515311,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797515323,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797515323,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797515368,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797515470,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797515428,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797515452,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797515514,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797515519,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797515565,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797515619,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797515629,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797515645,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797515707,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797515712,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,188
1516797515770,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797515756,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797515819,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797515834,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797515919,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797515899,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797515900,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797515952,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797516014,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797516077,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797516028,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,201
1516797516096,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797516096,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797516147,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797516228,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797516210,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,200
1516797516229,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797516289,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797516289,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,199
1516797516340,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797516379,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797516410,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797516424,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797516485,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797516533,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797516489,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797516531,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797516607,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797516618,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797516692,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797516682,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,198
1516797516692,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797516728,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797516801,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797516845,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797516812,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797516880,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797516888,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,201
1516797516923,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,189
1516797516998,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797516990,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797517006,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797517072,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,199
1516797517089,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797517144,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797517112,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797517179,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797517203,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797517301,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797517272,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797517278,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797517310,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797517372,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797517397,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797517453,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797517464,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,188
1516797517471,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797517510,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797517603,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797517563,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797517590,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797517652,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797517664,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797517756,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797517707,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797517756,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797517783,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797517841,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797517856,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797517906,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797517908,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797517954,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797517979,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797518057,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797518041,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797518047,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,199
1516797518105,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797518148,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,200
1516797518210,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797518168,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797518232,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,198
1516797518246,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797518297,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797518358,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797518348,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797518364,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797518430,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797518435,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797518507,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797518493,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797518542,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797518554,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797518624,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797518620,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797518660,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797518690,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797518739,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,205
1516797518747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,201
1516797518815,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797518815,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797518815,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,231
1516797518886,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797518965,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797518944,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797518948,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797519009,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797519046,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797519118,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797519084,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797519137,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797519146,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797519202,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797519270,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797519239,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797519280,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797519337,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797519332,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797519420,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,160
1516797519396,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,202
1516797519430,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797519475,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,202
1516797519525,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797519529,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797519581,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797519599,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,188
1516797519628,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797519677,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797519740,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797519720,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797519720,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797519788,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797519821,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797519893,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797519871,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797519913,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797519913,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,199
1516797519987,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797520041,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797520011,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797520070,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797520106,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797520112,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797520193,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,163
1516797520182,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797520207,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797520261,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797520301,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797520305,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,203
1516797520356,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797520378,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
